id,name,code,barcode,producerid
30636,SoColor Sync Pre-Bonded Крем-краска для волос 7АА 90мл,socolor_sync_pre_bonded_krem_kraska_dlya_volos_7aa_90ml_9351060364,3474636986989,10427
15717,SoColor Sync Pre-Bonded Крем-краска для волос 10MM 90мл,socolor_sync_pre_bonded_krem_kraska_dlya_volos_10mm_90ml_9351060163,3474636986408,10427
30653,SoColor Sync Кислотный Тонер Брюнет Пепельный 5А 90мл,socolor_sync_kislotnyj_toner_bryunet_pepelnyj_5a_90ml_9351060363,3474636977758,10427
17284,SoColor Sync Pre-Bonded Крем-краска для волос 5MM 90мл,socolor_sync_pre_bonded_krem_kraska_dlya_volos_5mm_90ml_9351060261,3474636986316,10427
36606,Tonal Control Тонер Гелевый 7GM 90 мл,tonal_control_toner_gelevyj_7gm_90_ml_9351060574,3474637138158,10427
22252,Extreme Кондиционер 1л,extreme_kondicioner_1l_9391000089,3474636920174,10435
14133,Dialight Гель-крем для окрашивания волос без аммиака 8.21 50мл,dialight_gel_krem_dlya_okrashivaniya_volos_bez_ammiaka_8_21_50ml_0391069416,3474637003036,10437
30698,Dialight Гель-крем для окрашивания волос без аммиака 7.3 50мл,dialight_gel_krem_dlya_okrashivaniya_volos_bez_ammiaka_7_3_50ml_0391069505,3474637002763,10437
18971,Majirel Cool Cover Крем-краска для волос 7.88 50мл,majirel_cool_cover_krem_kraska_dlya_volos_7_88_50ml_0391065219,3474630733022,10437
16347,Dialight Гель-крем для окрашивания волос без аммиака 4 50мл,dialight_gel_krem_dlya_okrashivaniya_volos_bez_ammiaka_4_50ml_0391069464,3474637003685,10437
16454,Dialight Гель-крем для окрашивания волос без аммиака 9.11 50мл,dialight_gel_krem_dlya_okrashivaniya_volos_bez_ammiaka_9_11_50ml_0391069418,3474637003357,10437
36916,SoColor Sync Pre-Bonded Крем-краска для волос 4P 90 мл,socolor_sync_pre_bonded_krem_kraska_dlya_volos_4p_90_ml_9351060599,3474637156237,10427
17341,SoColor Sync Pre-Bonded Крем-краска для волос 4A 90мл,socolor_sync_pre_bonded_krem_kraska_dlya_volos_4a_90ml_9351060250,3474636977673,10427
17828,Socolor Beauty Крем-краска для волос Мокка 6MC 90 мл,socolor_beauty_krem_kraska_dlya_volos_mokka_6mc_90_ml_9351060008,3474636906185,10427
30694,Dialight Гель-крем для окрашивания волос без аммиака 6.35 50мл,dialight_gel_krem_dlya_okrashivaniya_volos_bez_ammiaka_6_35_50ml_0391069487,3474637005122,10437
19095,Inoa Краска для волос без аммиака 9.0 60 гр,inoa_kraska_dlya_volos_bez_ammiaka_9_0_60_gr_0391064172,3474630642959,10437
19416,Majirel Крем-краска для волос 4.20 50мл,majirel_krem_kraska_dlya_volos_4_20_50ml_0391069279,3474636911646,10437
49045,Dia Color Краситель-блеск демиперманентный 8.1 60 мл,dia_color_krasitel_blesk_demipermanentnyj_8_1_60_ml_0391069819,3474637208394,10437
36917,Tonal Control Гелевый Тонер 8T 90 мл,tonal_control_gelevyj_toner_8t_90_ml_9351060604,3474637156381,10427
35110,Inoa Краска для волос без аммиака 6.1 60 гр,inoa_kraska_dlya_volos_bez_ammiaka_6_1_60_gr_0391069681,3474637130077,10437
34579,Inoa Краска для волос без аммиака 7.3 БАЗОВЫЙ ЗОЛОТИСТЫЙ 60 гр,inoa_kraska_dlya_volos_bez_ammiaka_7_3_bazovyj_zolotistyj_60_gr_0391069610,3474637131081,10437
17358,SoColor Sync Pre-Bonded Крем-краска для волос 8RC+ 90мл,socolor_sync_pre_bonded_krem_kraska_dlya_volos_8rc_90ml_9351060124,3474636985777,10427
